link,type_of_food,title,description,author_name,cook_time,num_of_people,calories,num_of_ingredients,ingredients,step,note,post_date
https://vnexpress.net/trung-ngam-xi-dau-4298508.html,,"Cách làm trứng ngâm xì dầu bắt mắt, lạ miệng lại dễ làm tại nhà","Trứng ngâm xì dầu bắt mắt, lạ miệng, nguyên liệu dễ tìm, dễ thực hiện, lại không tốn công chế biến.",Bùi Thủy,45 phút,5 người,1.800 kcal,12,"['Trứng gà ta: 10 quả', 'Xì dầu (nước tương): 200 ml.', 'Nước trắng: 200 ml', 'Siro ngô (corn syrup): 4 thìa canh, có thể thay bằng mật ong hoặc 2 thìa canh đường vàng.', '1/2 củ hành tây', '4-5 quả ớt cay', 'Hẹ hoặc hành lá: 10 cây', 'Hành củ tím: 2 củ', 'Rượu trắng: 1 thìa canh (có rượu mirin là ngon nhất và chuẩn vị)', 'Dầu mè: 1 thìa cà phê', 'Dấm ăn và muối tinh: để cho vào luộc trứng', 'Vừng rang chín: 1 thìa canh']",[],[],"Thứ tư, 21/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/bi-quyet-lam-ca-phao-ngam-chua-ngot-khong-bi-den-4298473.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-xao-ga-thanh-chuong-noi-tieng-xu-nghe-4298472.html,,Cách làm xáo gà Thanh Chương nổi tiếng xứ Nghệ,"Xáo gà Thanh Chương được chế biến từ các gia vị dân dã nhưng lại tạo nên hương vị đậm đà, tinh tế, ngọt thơm riêng.",Bùi Thủy,50 phút,4-5 người,3.054 kcal,10,"['1 con gà mái tơ khoảng 1,4 - 1,5kg (hoặc gà trống mới tập gáy). Nếu chọn được gà đồi đi bộ nhiều thịt thơm ngon, chắc ngọt hơn.', '2-3 bẹ dọc mùng', '6-7 củ hành tăm nhỏ (củ nén), giã nhỏ.', '1 nhúm lá chanh (một nửa xé đôi để ướp, một nửa thái chỉ)', '1 củ nghệ tươi, giã nhỏ (nếu không có thì dùng bột nghệ)', 'Mỡ lợn thơm hơn (hoặc dầu ăn)', '1,5 thìa cà phê muối hạt trắng', '1 thìa cà phê hạt nêm', '1 thìa cà phê hạt tiêu', '1-2 quả ớt tươi giã (Phần này tùy chọn nếu ăn được cay).']",[],[],"Chủ nhật, 18/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/canh-cua-dong-mon-khoai-khau-cho-ngay-nong-4298475.html,,Cách làm Canh cua đồng - Món khoái khẩu cho ngày nóng,"Món ăn này được ưu tiên trong thực đơn mùa hè, thời tiết nóng nực nhờ vị thanh mát giúp giải nhiệt và kích thích vị giác các thành viên trong gia đình.",Bùi Thủy,35 phút,4-5 người,435 kcal,7,"['400 - 500 gram cua đồng. Cách chọn cua đồng: màu vàng, mai bóng, chắc khỏe, chân đầy đủ, bò nhanh.', '1 bó rau mồng tơi.', '1 quả mướp hương vừa (hoặc 2 quả nhỏ).', '1 củ hành khô.', '2 muỗng cà phê muối.', '1 muỗng cà phê hạt nêm rau củ.', '1 muỗng canh dầu ăn.']",[],[],"Thứ bảy, 17/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-lam-canh-ca-quynh-coi-tai-nha-4298471.html,,Cách làm canh cá Quỳnh Côi tại nhà,Canh cá Quỳnh Côi được ghi vào danh sách các món ngon đặc trưng của Thái Bình từ khoảng thế kỷ 17.,Bùi Thủy,150 phút,4-5 người,3.232 kcal,11,"['1 kg cá rô đồng.', 'Gừng giã, nước cốt nghệ tươi, dầu hạt điều, hành khô băm nhỏ, nước mắm ngon, mỗi thứ một thìa canh.', '1 thìa cà phê hạt nêm rau củ.', '1/2 thìa cà phê hạt tiêu', 'Phần nước dùng: Nước dùng từ xương cá chính, bên cạnh đó bạn có thể thêm nước dùng từ hầm xương heo để tăng vị ngọt. Trước khi ăn thì hòa chung vào nhau hài hòa các vị.', '800- 900 gram xương bay lợn (nếu muốn nước dùng trong thì nên dùng xương bay, nếu tăng độ béo thì dùng xương ống)', 'Nước ninh từ xương và đầu cá.', 'Phần bánh đa: Chọn bánh đa Quỳnh Côi là ngon nhất vì sợi mỏng, mịn, khi nấu vẫn giữ được độ dai.', 'Chả cá (canh cá Quỳnh Côi truyền thống không có, nhưng theo thời gian tùy theo khẩu vị mỗi người thì thêm phần này để phần topping thêm phong phú): Lấy các phần xương cá còn dính thịt đem giã nhuyễn + thịt nạc vai xay + ướp thêm hành khô, mắm, muối, hạt tiêu, hạt nêm.', 'Rau ăn kèm: Điều chỉnh tùy theo mùa.', 'Ớt sừng thái khoanh, giấm tỏi ớt.']",[],[],"Thứ sáu, 16/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/dau-phu-tam-hanh-4298478.html,,Cách làm Đậu tẩm hành dễ làm mà ngon hết ý,Món ăn quen thuộc thời bao cấp nhưng hiện vẫn xuất hiện trong bữa cơm của các gia đình hiện đại bởi sự đơn giản mà hấp dẫn.,Bùi Thủy,30 phút,4-5 người,1.313 kcal,5,"['4-5 bìa đậu phụ.', 'Dầu ăn (thêm chút mỡ lợn hoặc mỡ gà vào, sẽ rán đậu thơm ngon hơn).', '3 muỗng canh nước mắm ngon (loại 40 độ đạm).', '8-10 muỗng canh nước đun sôi để nguội.', '1 bó hành lá (nhiều một chút).']",[],[],"Thứ bảy, 10/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/mam-tep-chung-thit-mon-an-don-gian-ma-hao-com-4298436.html,Món ngon hàng ngày,Cách làm Mắm tép chưng thịt - Món ăn đơn giản mà 'hao cơm',"Mắm tép chưng thịt là món ăn quen thuộc của đồng bằng Bắc bộ. Với nguyên liệu đơn giản, dễ làm, món này được nhiều người nội trợ chế biến dự trữ dùng dần.",Bùi Thủy,75 phút,5-7 người,2.507 kcal,11,"['Phần thịt heo: 500 gram thịt nạc vai.', '3 củ sả, lấy phần gốc giã nhỏ.', '3 củ hành khô, băm nhỏ.', '1-2 củ riềng bánh tẻ giã nhỏ.', '2 thìa canh mắm tép.', '2 thìa canh mắm tôm.', '2 thìa canh dầu hạt điều.', '4-5 thìa canh đường.', '1 thìa canh hạt nêm rau củ.', '6 – 7 thìa canh mỡ lợn (nếu không có dùng dầu ăn)', '1-3 quả ớt (tùy chọn), nếu nhà có trẻ nhỏ thì không nên cho ớt']",[],[],"Thứ sáu, 9/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/canh-ca-trau-nau-khe-giai-nhiet-mua-he-4298435.html,,Cách làm Canh cá tràu nấu khế giải nhiệt mùa hè,"Canh cá tràu (cá quả, cá chuối) nấu khế là món ăn dân dã thuộc top 'hương vị thương nhớ' của người miền Trung xa quê.",Bùi Thủy,30 phút,4-5 người,1.038 kcal,10,"['1 con cá tràu (cá quả, cá lóc đồng) cỡ vừa 600 - 650 gram', 'Nước vo gạo, chanh, muối hạt để sơ chế, khử mùi.', '2-3 quả khế chua (một nửa giã vắt nước, 1 nửa thái lát mỏng hình sao)', '2 quả cà chua chín.', 'Hành lá, mùi tàu (ngò gai).', 'Rau ăn kèm (tùy chọn): bắp chuối, rau muống, giá đỗ.', '2 muỗng canh hành tím, băm nhỏ (ở Nghệ An thường dùng hành tăm)', '1-2 cây sả (cách nấu miền Nam thường thêm vào, nhưng miền Trung không cho sả).', '1-2 trái ớt hiểm (gia giảm theo khẩu vị, nếu nhà có trẻ em thì không cho ớt).', 'Gia vị: Dầu ăn, nước mắm, hạt nêm. Ngoài ra, có thể thêm bột nghệ, đường (miền Nam).']",[],[],"Thứ năm, 8/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/ngan-nau-gia-cay-kieu-nghe-an-4298437.html,,Cách làm Ngan nấu giả cầy kiểu Nghệ An,"Món đặc sản Nghệ An này không thể thiếu mật mía, lá tắt (lá quýt hôi), mắm tôm và nước chè xanh.",Bùi Thủy,90 phút,5-7 người,3.929 kcal,18,"['1 con ngan khoảng 2,4 - 2,5 kg, chọn ngan nuôi lúa, già tháng sẽ ngon hơn vì thịt dày chắc, ít mỡ.', '3-4 cây sả (một nửa băm nhuyễn, một nửa giã nhỏ để khi ướp nhanh thấm)', '2 củ riềng vừa (một nửa băm nhuyễn, một nửa giã nhỏ), nên chọn riềng bánh tẻ.', '1 nắm hành tăm (hành nhỏ, đặc trưng ở Nghệ An), nếu không có thì thay bằng hành tím, băm nhỏ.', '1 nắm lá tắt (lá quýt hôi). Nếu ở nước ngoài không có, bạn có thể mua vỏ quýt khô (trần bì) của châu Á.', '1 bát nước chè xanh om (vừa giúp khử mùi tanh của ngan hiệu quả, vừa quyện với mật mía tạo cho thịt vị đậm đà). Nếu không có chè xanh, có thể thay thế bằng nước trà.', '1 ít lá sắn (tùy chọn, một số huyện như Thanh Chương, Nghệ An thường cho thêm lá sắn vào).', '2-3 thìa canh ruốc hôi (mắm tôm). Chọn mắm tôm có màu hơi ửng hồng hoặc tím xám là loại mắm ngon, dậy mùi thơm đặc trưng.', '2-3 thìa canh nước mắm ngon.', '2-3 thìa canh mật mía (nếu không có thì thay thế bằng đường nâu).', '2-3 thìa canh nước hàng.', '1 thìa canh dầu điều (tùy chọn, giúp lên màu đẹp hơn).', '1 thìa cà phê muối hạt.', '1 thìa cà phê hạt tiêu xay.', '1-2 thìa cà phê hạt nêm.', '1-2 quả ớt sừng (nếu nhà có trẻ em thì bỏ ớt).', '1/2 bát nhỏ rượu nếp (tùy chọn, để khử mùi tanh của ngan).', 'Các loại rau ăn kèm: Rau húng quế, rau mùi (tùy chọn)']",[],[],"Thứ ba, 6/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/muc-xao-chua-ngot-4298441.html,Món ngon hàng ngày,Cách làm Mực xào chua ngọt ngon tuyệt mà đơn giản,"Mực xào chua ngọt là món ăn dễ làm, không chỉ ''đưa cơm'' mà còn là món nhậu được cánh mày râu yêu thích.",Bùi Thủy,20 phút,4-5 người,992 kcal,16,"['700- 800 grams mực tươi.', 'Cách chọn mực tươi: Mực màu sáng bóng, mắt trong và sáng, râu mực dính chặt vào thân, ấn tay thấy rõ sự săn chắc, có độ đàn hồi.', 'Khử mùi tanh của mực: Một chút muối, gừng đập dập, rượu trắng.', '2 muỗng canh nước mắm.', '1 muỗng canh dầu hào.', '1 muỗng canh đường.', '1 muỗng canh tỏi băm.', '1 muỗng cà phê hạt nêm rau củ quả.', '1 muỗng cà phê hạt tiêu.', '2 muỗng cà phê bột bắp + chút nước để tạo độ sánh cho nước sốt (tùy chọn)', '1/2 quả dứa chín', '1 củ hành tây', '1 quả dưa chuột (dưa leo)', '2 quả cà chua', 'Các loại rau khác (tùy chọn): Cần tây, hành lá, tỏi tây.', 'Dầu thực vật']",[],[],"Thứ bảy, 3/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-lam-ga-xien-nuong-kieu-thai-4298439.html,,Cách làm gà xiên nướng kiểu Thái,Gà xiên nướng (Thai Chicken Satay) là món khai vị nổi tiếng trong các nhà hàng ở Thái Lan. Món này cũng có nhiều phiên bản ở Malaysia và Philippines.,Bùi Thủy,30 phút,4-5 người,2.918 kcal,27,"['1 kg thịt đùi gà, lọc bỏ da và xương, cắt miếng mỏng 3-4 cm.', '2 muỗng canh nước mắm.', '1 muỗng canh đường thốt nốt (hoặc đường nâu).', '1 muỗng canh nước tương (nên chọn nước tương hữu cơ tamari).', '1 muỗng canh dầu hào.', '1 muỗng canh dầu ăn.', '1 muỗng canh tỏi băm.', '1 muỗng canh gừng tươi nạo nhỏ.', '1/2 muỗng cà phê bột nghệ (hoặc thay thế bằng nghệ tươi giã).', '1/2 muỗng cà phê bột cà ri Thái.', '1/4 chén nước cốt dừa.', '1/2 thìa cà phê bột hạt mùi (ngò) (nếu không có bột thì bạn sử dụng rễ rau mùi (rễ ngò giã nhuyễn).', '1/2 muỗng cà phê hạt tiêu xay.', '1/2 muỗng cà phê hạt nêm.', 'Xiên tre.', 'Phần nước sốt đậu phộng:', '3 muỗng canh bơ đậu phộng mịn', '1 muỗng canh nước tương đen', '1 muỗng canh nước mắm (hoặc 1/2 muỗng cà phê muối)', '1 muỗng canh nước cốt chanh', '1 muỗng canh đường (gia giảm theo khẩu vị)', '1/2 muỗng canh hành tím, băm nhỏ', '1/2 muỗng cà phê bột cà ri đỏ của Thái (tùy chọn)', '1 cốc nước cốt dừa (hoặc nước)', '2-3 muỗng canh nước', 'Dầu ăn', 'Topping: Đậu phộng rang giã nhỏ, hành phi, ớt băm nhỏ, rắc lên trên (tùy chọn)']",[],[],"Thứ sáu, 2/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ga-rang-gung-mon-don-gian-nhung-hao-com-4298434.html,Món ngon hàng ngày,Hướng dẫn cách làm Gà rang gừng - Món đơn giản nhưng 'hao cơm',"Gà rang gừng là món ăn quen thuộc của người dân miền Bắc thời bao cấp. Với nguyên liệu đơn giản và cách chế biến nhanh, món ăn này được nhiều người yêu thích.",Bùi Thủy,35 phút,4-5 người,2.074 kcal,10,"['1/2 con gà ta (khoảng 800 - 900 gram)', '1,5 - 2 thìa canh nước mắm.', '1 thìa cà phê muối.', '1 thìa canh gừng băm nhuyễn.', '1 thìa canh hành khô băm nhuyễn.', '1 thìa canh gừng cắt sợi nhỏ (để rắc lên gà sau khi hoàn thành).', '1 thìa cà phê hạt tiêu.', '1 thìa cà phê hạt nêm.', '2-3 thìa canh dầu ăn.', 'Ớt sừng, bỏ hạt, băm nhỏ (tùy chọn theo khẩu vị).']",[],[],"Thứ năm, 1/4/2021, 19:00 (GMT+7)"
https://vnexpress.net/cong-thuc-lam-ca-nuc-kho-4298443.html,Món ngon hàng ngày,"Cách nấu món cá nục kho đậm đà, không bị tanh","''Cá nục kho rục xương'' là món ăn dân dã, quen thuộc. Với một vài bí quyết khử mùi tanh, bạn sẽ có một món ăn ngon cho cả gia đình với công thức dưới đây.",Bùi Thủy,160 phút,4-5 người,1.434 kcal,21,"['a) Phần cá và cách khử mùi tanh', '1 kg cá nục (nếu không có bạn có thể thay bằng cá bạc má, cá mòi)', 'Muối hạt, rượu trắng, nước vo gạo để khử mùi tanh khi sơ chế cá.', 'b) Phần gia vị ướp và kho:', '100 ml nước mắm (khoảng 7 muỗng canh)', '2 muỗng canh đường', '2 muỗng canh hành tím, băm nhỏ', '2 muỗng canh tỏi, băm nhỏ', '1 muỗng canh dầu tỏi phi', '1 muỗng cà phê muối', '1 muỗng cà phê hạt tiêu', '1 muỗng cà phê hạt nêm', '3-4 quả cà chua', '2 muỗng canh tương ớt', '2 muỗng canh ketchup (tương cà)', 'Ớt tươi bỏ hạt băm nhuyễn (nếu bạn thích cay) hoặc thay bằng ớt khô (để nguyên quả thì sẽ đỡ cay và khi kho thơm)', '2 muỗng cà phê ớt bột Hàn Quốc (tạo màu đẹp hơn, hoặc không có cũng được).', '2 chén (bát nhỏ) nước dừa tươi', '1 chén nước', 'Một ít mía xếp đáy nồi kho tạo vị đậm đà', 'Nếu muốn nước sốt sánh hơn thì thêm: 1 muỗng canh bột bắp + nước.']",[],[],"Chủ nhật, 28/3/2021, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-suon-ram-4298442.html,Món ngon hàng ngày,"Chia sẻ bí quyết làm sườn ram mặn mềm ngon, màu đẹp","Thịt sườn mềm nhưng vẫn bám vào xương, nước sốt sánh màu hổ phách đẹp mắt, vị mặn ngọt hài hòa khiến ai cũng thích.",Bùi Thủy,75 phút,4-5 người,1.925 kcal,15,"['800 - 900 gram sườn non, chặt miếng vừa ăn', '1/2 muỗng canh muối, 2-3 lát gừng để chần làm sạch, khử mùi sườn', 'Gia vị ướp và rim sườn', '2 muỗng canh nước mắm', '1,5 muỗng canh đường (gia giảm theo khẩu vị)', '1,5 muỗng canh nước màu (thắng từ đường): Cách làm tại đây', '1 muỗng canh hành tím băm', '1 muỗng canh tỏi băm', '1 muỗng cà phê muối', '1 muỗng cà phê mật ong', '1 muỗng cà phê hạt nêm rau củ', '1/2 muỗng cà phê tiêu đen xay', '3/4 chén nước dừa tươi (nếu ở nước ngoài không có nước dừa tươi thì dùng coconut soda hoặc nước lạnh đều được)', '1-2 muỗng canh dầu ăn', 'Trang trí: Hành lá cắt khúc (tùy chọn), dưa chuột thái lát']",[],[],"Thứ bảy, 27/3/2021, 19:00 (GMT+7)"
https://vnexpress.net/mon-trung-hap-van-4298454.html,,,,,,,,,,,,
https://vnexpress.net/doi-song-cooking-canh-chua-ca-4298447.html,,Chia sẻ bí quyết nấu canh chua cá thơm ngon chỉ trong 30 phút,"Canh cá nấu chua hấp dẫn bởi nước canh trong, ngọt thanh, chua nhẹ, thịt cá trắng mềm mà không bở, thơm mùi đặc trưng của tỏi phi, ngò om, ngò gai.",Bùi Thủy,30 phút,4-6 người,574 kcal,20,"['a) Phần cá và khử mùi tanh:', '450 - 500 gram cá (cá quả, cá diêu hồng, cá trắm, cá chẽm... đều được).', 'Khử mùi tanh cá: Muối hạt, chanh (hoặc giấm, rượu trắng).', 'b) Phần nước canh: Điều chỉnh theo khẩu vị gia đình', '1,2 lít nước.', '2,5 muỗng canh nước mắm.', '1 muỗng canh đường.', '1 muỗng cà phê muối.', '1 muỗng cà phê hạt nêm hoặc mì chính.', 'c) Phần rau thơm và nguyên liệu khác:', '1/2 quả dứa chín tới.', '2 cây bạc hà (dọc mùng).', '2 quả cà chua cỡ trung bình.', '2 chén (bát nhỏ) giá đỗ.', '8-10 quả đậu bắp (tùy chọn).', '1 vắt me chua, hoặc có thể thay bằng nước cốt tắc (quả quất), mẻ, giấm bỗng tùy chọn trong gia đình có sẵn.', 'Rau thơm: Rau mùi tàu (ngò gai), rau ngổ (ngò om), hành lá.', 'Hành phi.', 'Hành, tỏi khô.', 'Ớt, bỏ hạt, thái khoanh.']",[],[],"Thứ sáu, 19/3/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-nau-oc-chuoi-dau-chuan-vi-4298449.html,,"Cách nấu Ốc chuối đậu chuẩn vị, thơm ngon mà dễ làm","Ốc nấu chuối đậu là món ăn dân dã, quen thuộc của người dân Bắc bộ, mang tới bữa ăn ngon cho gia đình vào ngày thường hoặc dịp sum vầy.",Bùi Thủy,40 phút,4-5 người,1.683 kcal,21,"['a) Nguyên liệu chính:', '1 kg ốc nhồi hoặc ốc mít', '250 grams thịt ba chỉ', '4-5 quả chuối xanh', '3-4 bìa đậu phụ (tàu hũ)', '1 củ nghệ tươi (hoặc bột nghệ)', '1/2 chén mẻ đã ngấu (cơm mẻ bấy)', '2 củ hành khô, băm nhỏ', '2-3 tép tỏi, băm nhỏ', '1 quả cà chua (tùy chọn)', 'b) Gia vị nêm nếm:', '1,5 muỗng canh nước mắm', '1/2 muỗng canh mắm tôm', '1 muỗng canh mẻ', '1 muỗng cà phê muối', '1 muỗng cà phê hạt nêm', 'c) Khác:', 'Nước vo gạo, ớt để ngâm ốc nhả hết bùn đất', 'Nước ngâm chuối không bị thâm sau khi gọt, bạn dùng một trong các nước sau: Nước vo gạo+ muối hoặc nước vôi trong, nước muối loãng + chanh.', 'Hành lá, tía tô, lá lốt', 'Ớt thái khoanh']",[],[],"Thứ tư, 17/3/2021, 19:00 (GMT+7)"
https://vnexpress.net/bi-quyet-lam-bun-ga-nuong-sa-trong-30-phut-4298450.html,Món ngon hàng ngày,[Chia sẻ] Bí quyết làm bún gà nướng sả chỉ trong 30 phút,"Thịt gà mềm đậm đà hương vị tỏa ra từ sả, đủ vị mặn ngọt hài hòa khiến cho món ăn trở nên hấp dẫn.",Bùi Thủy,30 phút,4-5 người,1.860 kcal,18,"['a) Phần thịt gà và gia vị ướp:', '800-900 grams thịt phi lê đùi gà hoặc ức gà (lọc bỏ da, xương)', '1 muỗng canh nước mắm 30-40 độ đạm (nếu nước mắm độ đạm cao hơn thì giảm xuống).', '1 muỗng canh dầu hào.', '1 muỗng canh nước màu/hoặc nước tương (xì dầu) để tạo màu đẹp mắt.', '1 muỗng canh dầu hành phi (giúp thịt thơm hơn).', '1 muỗng canh đường (điều chỉnh theo khẩu vị).', '1 muỗng canh mật ong.', '1/2 muỗng canh nước cốt chanh (giúp cho thịt mềm, dậy mùi thơm các gia vị còn lại).', '2 cây sả, đập dập để hương vị tỏa ra đậm hơn, có thể cắt nhỏ.', '2-3 tép tỏi, băm nhỏ.', 'b) Phần đồ chua: 1 củ cải trắng cỡ trung bình, 1 củ cà rốt nhỏ + giấm, đường, muối.', 'c) Phần khác', 'Nước chấm chua ngọt', 'Mỡ hành (3-4 cây hành lá rửa sạch, thái nhỏ + 1-2 thìa dầu ăn + chút muối, hạt nêm)', '1kg bún tươi sợi nhỏ. Nếu ở nước ngoài dùng bún khô và nấu theo hướng dẫn trên bao bì.', 'Rau ăn kèm: Xà lách, dưa chuột, giá đỗ, rau thơm thùy theo sở thích', 'Lạc rang, giã dập']",[],[],"Thứ ba, 16/3/2021, 19:10 (GMT+7)"
